pulled_at,reporter,reporter_code,flow,partner,cmd_code,cmd_desc,year,trade_value_usd
2026-09-03T12:28:28Z,Botswana,72,Import,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2018,42594336.147
2026-09-03T12:28:28Z,Botswana,72,Import,World,38,Chemical products n.e.c.,2018,47534091.614
2026-09-03T12:28:28Z,Botswana,72,Import,World,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2018,69923786.749
2026-09-03T12:28:28Z,Botswana,72,Import,World,09,"Coffee, tea, mate and spices",2018,30172614.103
2026-09-03T12:28:28Z,Botswana,72,Import,World,21,Miscellaneous edible preparations,2018,58161478.4
2026-09-03T12:28:28Z,Botswana,72,Import,World,29,Organic chemicals,2018,5574048.698
2026-09-03T12:28:28Z,Botswana,72,Import,World,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2018,2384504.846
2026-09-03T12:28:28Z,Botswana,72,Import,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2018,28719161.662
2026-09-03T12:28:28Z,Botswana,72,Import,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2018,17225848.483
2026-09-03T12:28:28Z,Botswana,72,Import,World,81,"Metals; n.e.c., cermets and articles thereof",2018,582458.719
2026-09-03T12:28:28Z,Botswana,72,Import,World,40,Rubber and articles thereof,2018,66882022.463
2026-09-03T12:28:28Z,Botswana,72,Import,World,13,"Lac; gums, resins and other vegetable saps and extracts",2018,214943.382
2026-09-03T12:28:28Z,Botswana,72,Import,World,45,Cork and articles of cork,2018,98631.429
2026-09-03T12:28:28Z,Botswana,72,Import,World,75,Nickel and articles thereof,2018,2534242.475
2026-09-03T12:28:28Z,Botswana,72,Import,World,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2018,3639482.339
2026-09-03T12:28:28Z,Botswana,72,Import,World,76,Aluminium and articles thereof,2018,19569837.243
2026-09-03T12:28:28Z,Botswana,72,Import,World,72,Iron and steel,2018,69872045.038
2026-09-03T12:28:28Z,Botswana,72,Import,World,65,Headgear and parts thereof,2018,3662165.734
2026-09-03T12:28:28Z,Botswana,72,Import,World,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2018,4306.957
2026-09-03T12:28:28Z,Botswana,72,Import,World,93,Arms and ammunition; parts and accessories thereof,2018,55771166.666
2026-09-03T12:28:28Z,Botswana,72,Import,World,79,Zinc and articles thereof,2018,65157.716
2026-09-03T12:28:28Z,Botswana,72,Import,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2018,454532881.948
2026-09-03T12:28:28Z,Botswana,72,Import,World,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2018,1839479001.987
2026-09-03T12:28:28Z,Botswana,72,Import,World,37,Photographic or cinematographic goods,2018,1798230.466
2026-09-03T12:28:28Z,Botswana,72,Import,World,73,Iron or steel articles,2018,123818909.695
2026-09-03T12:28:28Z,Botswana,72,Import,World,01,Animals; live,2018,5453217.04
2026-09-03T12:28:28Z,Botswana,72,Import,World,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2018,7500341.714
2026-09-03T12:28:28Z,Botswana,72,Import,World,92,Musical instruments; parts and accessories of such articles,2018,1247972.984
2026-09-03T12:28:28Z,Botswana,72,Import,World,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2018,92327.824
2026-09-03T12:28:28Z,Botswana,72,Import,World,54,Man-made filaments; strip and the like of man-made textile materials,2018,2110049.024
2026-09-03T12:28:28Z,Botswana,72,Import,World,95,"Toys, games and sports requisites; parts and accessories thereof",2018,6425956.704
2026-09-03T12:28:28Z,Botswana,72,Import,World,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2018,12709472.146
2026-09-03T12:28:28Z,Botswana,72,Import,World,10,Cereals,2018,102787678.838
2026-09-03T12:28:28Z,Botswana,72,Import,World,88,"Aircraft, spacecraft and parts thereof",2018,72384200.251
2026-09-03T12:28:28Z,Botswana,72,Import,World,80,Tin; articles thereof,2018,20587.197
2026-09-03T12:28:28Z,Botswana,72,Import,World,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2018,151462.62
2026-09-03T12:28:28Z,Botswana,72,Import,World,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2018,3137329.462
2026-09-03T12:28:28Z,Botswana,72,Import,World,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2018,13506561.645
2026-09-03T12:28:28Z,Botswana,72,Import,World,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",2018,470303.756
2026-09-03T12:28:28Z,Botswana,72,Import,World,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2018,65823072.555
2026-09-03T12:28:28Z,Botswana,72,Import,World,57,Carpets and other textile floor coverings,2018,2661462.281
2026-09-03T12:28:28Z,Botswana,72,Import,World,39,Plastics and articles thereof,2018,122879725.789
2026-09-03T12:28:28Z,Botswana,72,Import,World,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",2018,65824715.721
2026-09-03T12:28:28Z,Botswana,72,Import,World,55,Man-made staple fibres,2018,3781152.561
2026-09-03T12:28:28Z,Botswana,72,Import,World,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2018,16657699.247
2026-09-03T12:28:28Z,Botswana,72,Import,World,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2018,1679928.155
2026-09-03T12:28:28Z,Botswana,72,Import,World,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2018,353304708.832
2026-09-03T12:28:28Z,Botswana,72,Import,World,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2018,3215427.828
2026-09-03T12:28:28Z,Botswana,72,Import,World,24,Tobacco and manufactured tobacco substitutes,2018,16342605.196
2026-09-03T12:28:28Z,Botswana,72,Import,World,52,Cotton,2018,10836072.101
2026-09-03T12:28:28Z,Botswana,72,Import,World,96,Miscellaneous manufactured articles,2018,27468958.015
2026-09-03T12:28:28Z,Botswana,72,Import,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2018,16526909.313
2026-09-03T12:28:28Z,Botswana,72,Import,World,74,Copper and articles thereof,2018,25902293.439
2026-09-03T12:28:28Z,Botswana,72,Import,World,62,Apparel and clothing accessories; not knitted or crocheted,2018,33552089.437
2026-09-03T12:28:28Z,Botswana,72,Import,World,99,Commodities not specified according to kind,2018,12803441.381
2026-09-03T12:28:28Z,Botswana,72,Import,World,02,Meat and edible meat offal,2018,12966582.616
2026-09-03T12:28:28Z,Botswana,72,Import,World,91,Clocks and watches and parts thereof,2018,1126547.535
2026-09-03T12:28:28Z,Botswana,72,Import,World,89,"Ships, boats and floating structures",2018,1741543.415
2026-09-03T12:28:28Z,Botswana,72,Import,World,97,Works of art; collectors' pieces and antiques,2018,232792.439
2026-09-03T12:28:28Z,Botswana,72,Import,World,64,Footwear; gaiters and the like; parts of such articles,2018,42841258.027
2026-09-03T12:28:28Z,Botswana,72,Import,World,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2018,3390878.744
2026-09-03T12:28:28Z,Botswana,72,Import,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2018,54170797.08
2026-09-03T12:28:28Z,Botswana,72,Import,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2018,38530233.465
2026-09-03T12:28:28Z,Botswana,72,Import,World,70,Glass and glassware,2018,14290852.926
2026-09-03T12:28:28Z,Botswana,72,Import,World,30,Pharmaceutical products,2018,114914741.735
2026-09-03T12:28:28Z,Botswana,72,Import,World,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2018,20286311.012
2026-09-03T12:28:28Z,Botswana,72,Import,World,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2018,77442.739
2026-09-03T12:28:28Z,Botswana,72,Import,World,18,Cocoa and cocoa preparations,2018,7237941.465
2026-09-03T12:28:28Z,Botswana,72,Import,World,44,Wood and articles of wood; wood charcoal,2018,73157452.399
2026-09-03T12:28:28Z,Botswana,72,Import,World,60,Fabrics; knitted or crocheted,2018,540516.773
2026-09-03T12:28:28Z,Botswana,72,Import,World,43,Furskins and artificial fur; manufactures thereof,2018,222037.013
2026-09-03T12:28:28Z,Botswana,72,Import,World,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2018,22047681.672
2026-09-03T12:28:28Z,Botswana,72,Import,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2018,68707972.019
2026-09-03T12:28:28Z,Botswana,72,Import,World,35,Albuminoidal substances; modified starches; glues; enzymes,2018,4944350.604
2026-09-03T12:28:28Z,Botswana,72,Import,World,83,Metal; miscellaneous products of base metal,2018,21431151.739
2026-09-03T12:28:28Z,Botswana,72,Import,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2018,58561303.449
2026-09-03T12:28:28Z,Botswana,72,Import,World,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2018,5417143.859
2026-09-03T12:28:28Z,Botswana,72,Import,World,50,Silk,2018,761891.183
2026-09-03T12:28:28Z,Botswana,72,Import,World,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2018,2301246.029
2026-09-03T12:28:28Z,Botswana,72,Import,World,78,Lead and articles thereof,2018,6780748.05
2026-09-03T12:28:28Z,Botswana,72,Import,World,31,Fertilizers,2018,20723887.383
2026-09-03T12:28:28Z,Botswana,72,Import,World,22,"Beverages, spirits and vinegar",2018,124034234.613
2026-09-03T12:28:28Z,Botswana,72,Import,World,07,Vegetables and certain roots and tubers; edible,2018,34848313.83
2026-09-03T12:28:28Z,Botswana,72,Import,World,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2018,490851737.735
2026-09-03T12:28:28Z,Botswana,72,Import,World,61,Apparel and clothing accessories; knitted or crocheted,2018,47555226.603
2026-09-03T12:28:28Z,Botswana,72,Import,World,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2018,84834636.694
2026-09-03T12:28:28Z,Botswana,72,Import,World,05,Animal originated products; not elsewhere specified or included,2018,1239738.02
2026-09-03T12:28:28Z,Botswana,72,Import,World,41,Raw hides and skins (other than furskins) and leather,2018,122630.519
2026-09-03T12:28:28Z,Botswana,72,Import,World,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2018,76932463.13
2026-09-03T12:28:28Z,Botswana,72,Import,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2018,55198523.104
2026-09-03T12:28:28Z,Botswana,72,Import,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2018,1634642.384
2026-09-03T12:28:28Z,Botswana,72,Import,World,26,"Ores, slag and ash",2018,286296.565
2026-09-03T12:28:28Z,Botswana,72,Import,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",2018,31315196.049
2026-09-03T12:28:28Z,Botswana,72,Import,World,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2018,25404376.256
2026-09-03T12:28:28Z,Botswana,72,Import,World,69,Ceramic products,2018,18532142.965
2026-09-03T12:28:28Z,Botswana,72,Import,World,17,Sugars and sugar confectionery,2018,67194883.348
2026-09-03T12:28:28Z,Botswana,72,Import,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2018,851077157.27
2026-09-03T12:28:28Z,Lesotho,426,Import,World,41,Raw hides and skins (other than furskins) and leather,2018,6406958.205
2026-09-03T12:28:28Z,Lesotho,426,Import,World,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2018,20462248.154
2026-09-03T12:28:28Z,Lesotho,426,Import,World,62,Apparel and clothing accessories; not knitted or crocheted,2018,32050859.071
2026-09-03T12:28:28Z,Lesotho,426,Import,World,24,Tobacco and manufactured tobacco substitutes,2018,22635970.937
2026-09-03T12:28:28Z,Lesotho,426,Import,World,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2018,232589.37
2026-09-03T12:28:28Z,Lesotho,426,Import,World,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2018,10717446.61
2026-09-03T12:28:28Z,Lesotho,426,Import,World,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2018,113158559.337
2026-09-03T12:28:28Z,Lesotho,426,Import,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2018,17593635.232
2026-09-03T12:28:28Z,Lesotho,426,Import,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2018,6560056.672
2026-09-03T12:28:28Z,Lesotho,426,Import,World,40,Rubber and articles thereof,2018,12748623.435
2026-09-03T12:28:28Z,Lesotho,426,Import,World,13,"Lac; gums, resins and other vegetable saps and extracts",2018,42024.902
2026-09-03T12:28:28Z,Lesotho,426,Import,World,81,"Metals; n.e.c., cermets and articles thereof",2018,374.837
2026-09-03T12:28:28Z,Lesotho,426,Import,World,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2018,191550.802
2026-09-03T12:28:28Z,Lesotho,426,Import,World,80,Tin; articles thereof,2018,9217.627
2026-09-03T12:28:28Z,Lesotho,426,Import,World,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2018,3071776.587
2026-09-03T12:28:28Z,Lesotho,426,Import,World,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2018,42119.992
2026-09-03T12:28:28Z,Lesotho,426,Import,World,95,"Toys, games and sports requisites; parts and accessories thereof",2018,1861982.285
2026-09-03T12:28:28Z,Lesotho,426,Import,World,54,Man-made filaments; strip and the like of man-made textile materials,2018,49918844.297
2026-09-03T12:28:28Z,Lesotho,426,Import,World,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2018,85422.672
2026-09-03T12:28:28Z,Lesotho,426,Import,World,78,Lead and articles thereof,2018,1630.478
2026-09-03T12:28:28Z,Lesotho,426,Import,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2018,19475344.656
2026-09-03T12:28:28Z,Lesotho,426,Import,World,83,Metal; miscellaneous products of base metal,2018,5363119.971
2026-09-03T12:28:28Z,Lesotho,426,Import,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2018,12165975.002
2026-09-03T12:28:28Z,Lesotho,426,Import,World,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2018,10243808.015
2026-09-03T12:28:28Z,Lesotho,426,Import,World,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2018,4440890.338
2026-09-03T12:28:28Z,Lesotho,426,Import,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2018,15783063.584
2026-09-03T12:28:28Z,Lesotho,426,Import,World,35,Albuminoidal substances; modified starches; glues; enzymes,2018,2495607.41
2026-09-03T12:28:28Z,Lesotho,426,Import,World,43,Furskins and artificial fur; manufactures thereof,2018,33842.265
2026-09-03T12:28:28Z,Lesotho,426,Import,World,60,Fabrics; knitted or crocheted,2018,104350458.979
2026-09-03T12:28:28Z,Lesotho,426,Import,World,18,Cocoa and cocoa preparations,2018,1295094.258
2026-09-03T12:28:28Z,Lesotho,426,Import,World,44,Wood and articles of wood; wood charcoal,2018,22657750.825
2026-09-03T12:28:28Z,Lesotho,426,Import,World,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2018,7318903.572
2026-09-03T12:28:28Z,Lesotho,426,Import,World,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2018,2547069.569
2026-09-03T12:28:28Z,Lesotho,426,Import,World,69,Ceramic products,2018,4844342.729
2026-09-03T12:28:28Z,Lesotho,426,Import,World,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2018,10689369.846
2026-09-03T12:28:28Z,Lesotho,426,Import,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2018,174020.459
2026-09-03T12:28:28Z,Lesotho,426,Import,World,26,"Ores, slag and ash",2018,355014.271
2026-09-03T12:28:28Z,Lesotho,426,Import,World,07,Vegetables and certain roots and tubers; edible,2018,14273026.857
2026-09-03T12:28:28Z,Lesotho,426,Import,World,61,Apparel and clothing accessories; knitted or crocheted,2018,23896296.805
2026-09-03T12:28:28Z,Lesotho,426,Import,World,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2018,114363883.429
2026-09-03T12:28:28Z,Lesotho,426,Import,World,22,"Beverages, spirits and vinegar",2018,34037548.196
2026-09-03T12:28:28Z,Lesotho,426,Import,World,05,Animal originated products; not elsewhere specified or included,2018,635164.136
2026-09-03T12:28:28Z,Lesotho,426,Import,World,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2018,12875056.186
2026-09-03T12:28:28Z,Lesotho,426,Import,World,70,Glass and glassware,2018,3173532.683
2026-09-03T12:28:28Z,Lesotho,426,Import,World,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2018,6136094.133
2026-09-03T12:28:28Z,Lesotho,426,Import,World,55,Man-made staple fibres,2018,7111773.837
2026-09-03T12:28:28Z,Lesotho,426,Import,World,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2018,1842524.945
2026-09-03T12:28:28Z,Lesotho,426,Import,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2018,29619809.596
2026-09-03T12:28:28Z,Lesotho,426,Import,World,74,Copper and articles thereof,2018,1410980.358
2026-09-03T12:28:28Z,Lesotho,426,Import,World,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2018,10708.686
2026-09-03T12:28:28Z,Lesotho,426,Import,World,93,Arms and ammunition; parts and accessories thereof,2018,54872.692
2026-09-03T12:28:28Z,Lesotho,426,Import,World,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2018,1500.942
2026-09-03T12:28:28Z,Lesotho,426,Import,World,79,Zinc and articles thereof,2018,103945.947
2026-09-03T12:28:28Z,Lesotho,426,Import,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2018,124551929.835
2026-09-03T12:28:28Z,Lesotho,426,Import,World,75,Nickel and articles thereof,2018,11332.453
2026-09-03T12:28:28Z,Lesotho,426,Import,World,45,Cork and articles of cork,2018,17968.421
2026-09-03T12:28:28Z,Lesotho,426,Import,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2018,18152656.983
2026-09-03T12:28:28Z,Lesotho,426,Import,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2018,12237891.562
2026-09-03T12:28:28Z,Lesotho,426,Import,World,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",2018,27382599.497
2026-09-03T12:28:28Z,Lesotho,426,Import,World,39,Plastics and articles thereof,2018,36118126.869
2026-09-03T12:28:28Z,Lesotho,426,Import,World,57,Carpets and other textile floor coverings,2018,1062637.269
2026-09-03T12:28:28Z,Lesotho,426,Import,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2018,5252804.891
2026-09-03T12:28:28Z,Lesotho,426,Import,World,38,Chemical products n.e.c.,2018,7817629.193
2026-09-03T12:28:28Z,Lesotho,426,Import,World,21,Miscellaneous edible preparations,2018,13849221.072
2026-09-03T12:28:28Z,Lesotho,426,Import,World,99,Commodities not specified according to kind,2018,588503.943
2026-09-03T12:28:28Z,Lesotho,426,Import,World,73,Iron or steel articles,2018,37894640.742
2026-09-03T12:28:28Z,Lesotho,426,Import,World,02,Meat and edible meat offal,2018,35585693.258
2026-09-03T12:28:28Z,Lesotho,426,Import,World,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2018,16348384.375
2026-09-03T12:28:28Z,Lesotho,426,Import,World,09,"Coffee, tea, mate and spices",2018,9304768.032
2026-09-03T12:28:28Z,Lesotho,426,Import,World,29,Organic chemicals,2018,1119323.183
2026-09-03T12:28:28Z,Lesotho,426,Import,World,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2018,1632070.901
2026-09-03T12:28:28Z,Lesotho,426,Import,World,50,Silk,2018,1674261.786
2026-09-03T12:28:28Z,Lesotho,426,Import,World,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2018,5128061.241
2026-09-03T12:28:28Z,Lesotho,426,Import,World,01,Animals; live,2018,8755217.972
2026-09-03T12:28:28Z,Lesotho,426,Import,World,30,Pharmaceutical products,2018,35898698.272
2026-09-03T12:28:28Z,Lesotho,426,Import,World,10,Cereals,2018,23551417.053
2026-09-03T12:28:28Z,Lesotho,426,Import,World,88,"Aircraft, spacecraft and parts thereof",2018,1086577.244
2026-09-03T12:28:28Z,Lesotho,426,Import,World,52,Cotton,2018,88323332.398
2026-09-03T12:28:28Z,Lesotho,426,Import,World,96,Miscellaneous manufactured articles,2018,14627220.157
2026-09-03T12:28:28Z,Lesotho,426,Import,World,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",2018,180637.145
2026-09-03T12:28:28Z,Lesotho,426,Import,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2018,217391723.909
2026-09-03T12:28:28Z,Lesotho,426,Import,World,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2018,27434910.663
2026-09-03T12:28:28Z,Lesotho,426,Import,World,92,Musical instruments; parts and accessories of such articles,2018,279593.531
2026-09-03T12:28:28Z,Lesotho,426,Import,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",2018,8680638.153
2026-09-03T12:28:28Z,Lesotho,426,Import,World,89,"Ships, boats and floating structures",2018,87243.757
2026-09-03T12:28:28Z,Lesotho,426,Import,World,91,Clocks and watches and parts thereof,2018,248028.006
2026-09-03T12:28:28Z,Lesotho,426,Import,World,97,Works of art; collectors' pieces and antiques,2018,398682.538
2026-09-03T12:28:28Z,Lesotho,426,Import,World,64,Footwear; gaiters and the like; parts of such articles,2018,22819912.569
2026-09-03T12:28:28Z,Lesotho,426,Import,World,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2018,1991798.333
2026-09-03T12:28:28Z,Lesotho,426,Import,World,31,Fertilizers,2018,4593036.694
2026-09-03T12:28:28Z,Lesotho,426,Import,World,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2018,365836.594
2026-09-03T12:28:28Z,Lesotho,426,Import,World,37,Photographic or cinematographic goods,2018,293615.835
2026-09-03T12:28:28Z,Lesotho,426,Import,World,17,Sugars and sugar confectionery,2018,9870086.748
2026-09-03T12:28:28Z,Lesotho,426,Import,World,76,Aluminium and articles thereof,2018,7860348.748
2026-09-03T12:28:28Z,Lesotho,426,Import,World,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2018,2346020.596
2026-09-03T12:28:28Z,Lesotho,426,Import,World,72,Iron and steel,2018,19209917.984
2026-09-03T12:28:28Z,Lesotho,426,Import,World,65,Headgear and parts thereof,2018,1020017.629
2026-09-03T12:28:28Z,Namibia,516,Import,World,01,Animals; live,2018,4983754.483
2026-09-03T12:28:28Z,Namibia,516,Import,World,02,Meat and edible meat offal,2018,50606772.886
2026-09-03T12:28:28Z,Namibia,516,Import,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2018,50222474.972
2026-09-03T12:28:28Z,Namibia,516,Import,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2018,4856072.384
2026-09-03T12:28:28Z,Namibia,516,Import,World,07,Vegetables and certain roots and tubers; edible,2018,30612732.617
2026-09-03T12:28:28Z,Namibia,516,Import,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2018,25543221.326
2026-09-03T12:28:28Z,Namibia,516,Import,World,09,"Coffee, tea, mate and spices",2018,28175246.18
2026-09-03T12:28:28Z,Namibia,516,Import,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2018,27499389.444
2026-09-03T12:28:28Z,Namibia,516,Import,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2018,39918257.703
2026-09-03T12:28:28Z,Namibia,516,Import,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2018,20038855.913
2026-09-03T12:28:28Z,Namibia,516,Import,World,17,Sugars and sugar confectionery,2018,79379332.311
2026-09-03T12:28:28Z,Namibia,516,Import,World,18,Cocoa and cocoa preparations,2018,11741363.155
2026-09-03T12:28:28Z,Namibia,516,Import,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2018,47529028.179
2026-09-03T12:28:28Z,Namibia,516,Import,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2018,62159107.896
2026-09-03T12:28:28Z,Namibia,516,Import,World,22,"Beverages, spirits and vinegar",2018,154156914.968
2026-09-03T12:28:28Z,Namibia,516,Import,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2018,48543412.294
2026-09-03T12:28:28Z,Namibia,516,Import,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2018,859587020.563
2026-09-03T12:28:28Z,Namibia,516,Import,World,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",2018,64585047.575
2026-09-03T12:28:28Z,Namibia,516,Import,World,35,Albuminoidal substances; modified starches; glues; enzymes,2018,6854487.001
2026-09-03T12:28:28Z,Namibia,516,Import,World,38,Chemical products n.e.c.,2018,93719682.734
2026-09-03T12:28:28Z,Namibia,516,Import,World,40,Rubber and articles thereof,2018,103017787.812
2026-09-03T12:28:28Z,Namibia,516,Import,World,45,Cork and articles of cork,2018,92088.39
2026-09-03T12:28:28Z,Namibia,516,Import,World,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2018,373284.669
2026-09-03T12:28:28Z,Namibia,516,Import,World,50,Silk,2018,1784026.854
2026-09-03T12:28:28Z,Namibia,516,Import,World,52,Cotton,2018,917932.09
2026-09-03T12:28:28Z,Namibia,516,Import,World,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2018,128172.652
2026-09-03T12:28:28Z,Namibia,516,Import,World,55,Man-made staple fibres,2018,1551620.258
